BASE,,MSAA 2x,,MSAA 4x,,MSAA 8x,,MSAA 16x,,MSAA 32x,,SSAA 2x,,SSAA 4x,,SSAA 8x,
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,23.085142,0.043318
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.892832,0.038621
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,25.030377,0.039951
933.260503,0.001072,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,199.397176,0.005015,23.97775,0.041705
950.6063203,0.001052428,904.2106814,0.001105992,926.9118453,0.001079184,906.7700205,0.00110249,738.3699878,0.001355892,832.9275519,0.00120056,741.632826,0.001348832,188.2295238,0.00535774,26.48506536,0.037894076
